倍	-mal			
旅	Reise		Tourismus	w
趟	Reise		ZEW	d
稻	Reisfeld			
粽	Reiskloß			
騎	reiten			
淑	reizend			
撕	reißen		zerreißen	a
扽	reißen		herausziehen	a
墾	reklamieren			
較	relativ			
宗	Religion			
跑	rennen		joggen	w
奔	rennen		Benz	n
修	reparieren			
悌	Respekt vor dem großen Bruder			
敬	respektieren		Ehrerbietung	w
欽	respektieren		Bewunderung	w
尊	Respektsperson			
餘	Rest			
館	Restaurant			
救	retten			
描	retuschieren			
疚	Reue empfinden			
判	richten			
對	richtig			
方	Richtung			
聞	riechen		Nachricht	w
嗅	riechen		Geruchssinn	w
巨	riesig		unermesslich	w
碩	riesig		Master	w
牛	Rind			
環	Ring		Kreislauf	w
戒	Ring		Finger	d
枚	Ring		ZEW	d
摔	Ringen		Ab	p
跤	Ringen		aB	p
搏	ringen		Faustkampf	w
圍	ringsherum			
排	Rippe			
豁	Risse			
壯	robust		heldenhaft	w
勁	robust		kraftvoll	w
裙	Rock			
管	Rohr			
絮	Rohseide			
滚	rollen		kugeln	a
擀	rollen		Roulade	a
玫	Rose			
鏽	Rost			
銹	rosten			
紅	rot			
舵	Ruder			
划	rudern			
叫	rufen		den Namen	d
嚷	rufen		Lärm machen	a
靜	ruhig		nüchtern	w
謐	ruhig		friedlich	w
墟	Ruine			
顛	rumpeln			
圓	rund			
俄	Russland			
鄙	rustikal			
謎	Rätsel			
筒	Röhre			
背	Rücken			
椎	Rückenwirbel			
脊	Rückrat			
薩	Sa			
事	Sache			
袋	Sack			
汁	Saft			
說	sagen			
弦	Saite			
鹽	Salz			
咸	salzig		simp	g
鹹	salzig		trad	g
籽	Samen			
集	sammeln		Briefmarken	f
湊	sammeln		Informationen	f
匯	Sammlung			
砂	Sand			
柔	sanft			
棺	Sarg			
緞	Satin			
飽	satt			
句	Satz			
么	Satzpartikel			
憲	Satzung			
淨	sauber			
醬	Sauce			
氧	Sauerstoff			
嗦	saugen			
棋	Schach			
盒	Schachtel			
羊	Schaf			
辱	Schande		erniedrigen	w
恥	Schande		schamlos	w
辛	scharf		Radikal	g
辣	scharf		komplett	g
銳	scharf		stechend	a
敏	scharfsinnig			
朱	scharlachrot			
蔭	Schatten		vom Baum	f
影	Schatten		Film	w
哼	schauben			
瞧	schauen			
鏟	schaufeln			
蕩	schaukeln			
沫	Schaum			
片	Scheibe			
挫	scheitern			
肢	Schenkel			
贈	schenken			
剪	Schere			
畏	scheuen			
層	Schicht			
俏	schick			
命	Schicksal			
推	schieben			
斜	schief			
瞇	schielen			
軌	Schiene			
射	schießen			
船	Schiff		Ab	p
舶	Schiff		aB	p
凌	schikanieren			
干	Schild		alte Form	d
盾	Schild		Widerspruch	w
述	schildern			
龜	Schildkröte			
霉	Schimmel			
呵	schimpfen			
仗	Schlacht		formell	d
役	Schlacht		normal	d
宰	schlachten			
陣	Schlachtordnung			
睡	Schlaf		Mittagsschlaf	f
眠	Schlaf		Winterschlaf	f
懈	schlaff			
臥	Schlafzimmer			
猛	schlagartig			
打	schlagen			
泥	Schlamm			
渾	schlammig		von Kopf bis Fuß	w
濘	schlammig		Sumpf	w
巳	Schlange		im Tierkreis	d
蛇	Schlange		Tier	d
瘦	schlank			
猾	schlau			
壞	schlecht			
舔	schlecken			
拽	schleifen			
涕	Schleim		Nase	f
痰	Schleim		spucken	w
遨	schlendern			
甩	schleudern		schwingen	a
擲	schleudern		Granate	f
樸	schlicht			
關	schließen			
葛	Schlingpflanze			
鎖	Schloss			
峽	Schlucht			
泣	schluchzen			
吞	Schluck		Ab	p
咽	Schluck		aB	p
瞌	schläfrig			
棒	Schläger			
蜷	schlängeln			
鑰	Schlüssel			
窄	schmal		Breite	w
隘	schmal		engstirnig	w
捧	schmeicheln			
煉	schmelzen		Schmelze	w
熔	schmelzen		einschmelzen	a
痛	Schmerz			
疼	Schmerzen			
蝴	Schmetterling			
鍛	schmieden			
濁	schmutzig			
殼	Schneckengehäuse			
雪	Schnee			
刃	Schneide			
割	schneiden			
縫	Schneider			
快	schnell			
刻	schnitzen		Viertelstunde	a
琢	schnitzen		polieren	w
已	schon		aufhören	a
既	schon		beide	a
曾	schon einmal			
囪	Schornstein			
擰	schrauben			
噩	schrecklich			
吶	Schrei			
寫	schreiben			
翰	Schreibfeder			
吆	schreien			
文	Schrift			
字	Schriftzeichen			
步	Schritt			
逐	schrittweise			
縮	schrumpfen			
屜	Schubfach			
鞋	Schuh			
債	Schuld			
負	schulden			
校	Schule			
膊	Schulter			
槍	Schusswaffe			
弱	schwach			
燕	Schwalbe			
孕	schwanger			
徘	schwanken			
尾	Schwanz			
黑	schwarz		Schreibtafel	w
黎	schwarz		Paris	n
黛	schwarze Augenbrauenfarbe			
翔	schweben			
硫	Schwefel			
豬	Schwein		normal	d
亥	Schwein		Tierkreis	d
津	Schweiß			
焊	schweißen			
揮	schwenken		Dirigent	w
晃	schwenken		vorbeihuschen	a
艱	schwer			
劍	Schwert			
婿	Schwiegersohn			
媳	Schwiegertochter			
難	schwierig			
泳	schwimmen		aB	p
游	schwimmen		Ab	p
弊	Schwindel			
婭	Schwippschwager			
汗	schwitzen			
嫂	Schwägerin			
害	schädigen			
磨	schärfen			
紳	Schärpe			
麗	schön			
娥	Schönheit			
勺	Schöpfkelle			
羞	schüchtern			
碗	Schüssel		Schale	a
盎	Schüssel		antikes Gefäß	w
搖	schütteln		Rock'n'Roll	w
振	schütteln		schwingen	w
盪	schütteln		Erschütterung	w
保	schützen		Versicherung	w
捍	schützen		Verteidiger	w
六	sechs			
澱	Sediment			
湖	See			
靈	Seele		Ab	p
魂	Seele		aB	p
魄	Seele		Charisma	w
帆	Segel			
筋	Sehne			
很	sehr			
絲	Seide		Ab	p
綢	Seide		aB	p
糸	Seide		Radikal	g
蠶	Seidenspinner			
絹	Seidentuch			
皂	Seife			
繩	Seil			
是	sein			
旁	Seite		beidseitig	w
側	Seite		geneigt	a
淫	Seitensprung			
股	Sektion			
秒	Sekunde			
仲	sekundär			
自	selbst		Fahrrad	w
己	selbst		persönlich	a
稀	selten			
怪	seltsam			
芥	senffarben			
豎	senkrecht			
鐮	Sense			
端	servieren			
歎	seufzen			
莎	sha			
陝	Shaanxi			
蜀	Shuhan Reich			
拄	sich abstützen			
倚	sich anlehnen			
伍	sich anschließen			
努	sich anstrengen			
溶	sich auflösen			
悉	sich auskennen			
休	sich ausruhen			
在	sich befinden			
掙	sich befreien			
記	sich erinnern			
怖	sich erschrecken			
喜	sich freuen			
惦	sich Gedanken machen			
躺	sich hinlegen			
憧	sich sehnen			
戀	sich sehnen nach			
愁	sich sorgen			
敢	sich trauen			
顧	sich um etwas kümmern			
鞠	sich verbeugen			
裝	sich verkleiden		installieren	a
扮	sich verkleiden		eine Rolle spielen	w
恃	sich verlassen			
成	sich ändern in			
她	sie			
您	Sie			
篩	Sieb			
七	sieben		normal	d
柒	sieben		finanz.	d
勝	Sieg			
封	Siegel			
篆	Siegelschrift			
凱	siegestrunken			
署	signieren			
銀	Silber			
硅	Silizium			
唱	singen			
氏	Sippe			
座	Sitz			
坐	sitzen			
譜	Skala			
略	skizzenhaft			
奴	Sklave			
蠍	Skorpion			
雕	Skulptur			
倘	sofern			
且	sogar			
兒	Sohn			
兵	Soldat			
固	solide			
該	sollen			
夏	Sommer			
奇	sonderbar			
宋	Song			
日	Sonne			
旭	Sonnenaufgang			
葵	Sonnenblume			
篷	Sonnensegel			
緻	sorgfältig			
惜	sorgsam umgehen			
般	Sorte			
及	sowie			
隙	Spalt			
欄	Spalte			
省	sparen			
鍬	Spaten			
雀	Spatz			
矛	Speer			
輻	Speiche			
唾	Speichel			
屯	speichern			
食	speisen			
慷	spendabel			
捐	Spende			
特	speziell			
種	Spezies			
鑒	Spiegel		aus Bronze	d
鏡	Spiegel		Brille	w
映	spiegeln			
玩	spielen			
菠	Spinat			
蜘	Spinne		Ab	p
蛛	Spinne		aB	p
紡	spinnen			
諜	Spion			
捲	Spirale			
尖	spitz			
梢	Spitze		eines Astes	d
屎	spitzeln			
胞	Spore			
語	Sprache			
曰	sprechen			
糠	Spreu			
諺	Sprichwort			
跳	springen			
迸	spritzen			
苗	Spross		Impfstoff	a
秧	Spross		Setzling	d
莖	Sprossachse			
湧	sprudeln			
涎	Spucke			
蹤	Spur			
寡	spärlich			
沖	spülen			
邦	Staat			
籍	Staatszugehörigkeit			
支	Stab			
穩	stabil			
城	Stadtmauer			
鋼	Stahl			
樁	Stapel			
堆	stapeln			
僵	starr			
駐	Stationierung		Ab	p
紮	Stationierung		aB	p
堵	Stau			
塵	Staub		Staubsauger	w
埃	Staub		Ägypten	n
蕊	Staubbeutel			
叮	stechen		Mücke	d
戳	stechen		Stab	a
立	stehen			
盜	stehlen		Ab	p
竊	stehlen		aB	p
坂	Steigung			
峻	steil			
陀	Steilufer			
石	Stein			
印	Stempel			
蒂	Stengel			
被	Steppdecke			
死	sterben		Todesstrafe	w
逝	sterben		entschlafen	w
斃	sterben		erschießen	w
星	Stern			
繹	stetig			
稅	Steuer			
偷	stibitzen			
繡	sticken			
悶	stickig			
氮	Stickstoff			
靴	Stiefel			
筆	Stift			
式	Stil			
默	still			
哺	stillen			
派	Stilrichtung			
聲	Stimme			
腥	stinken			
臭	stinkend			
額	Stirn			
杖	Stock			
疋	Stoffballen			
傲	stolz			
矜	stolz sein			
塞	stopfen			
楂	Stoppeln			
止	stoppen			
擠	Stoß			
刑	Strafe		Todesstrafe	w
罰	Strafe		Geldstrafe	w
燦	strahlend			
浦	Strand			
濾	strapazieren			
街	Straße			
販	Straßenhändler			
彥	Streber			
途	Strecke			
琴	Streichinstrument			
罷	Streik			
紛	Streit			
嚴	streng			
江	Strom			
襪	Strumpf			
流	strömen			
蒼	Stubenfliege			
椅	Stuhl			
啞	stumm			
頑	stur			
楣	Sturz			
恆	ständig			
呻	stöhnen			
擾	stören		Belästigung	w
騷	stören		unzufrieden	w
段	Stück			
洶	stürmisch			
扶	stützen		Armenhilfe	w
撐	stützen		aufspannen	a
找	suchen		aB	p
尋	suchen		Ab	p
索	suchen		erforschen	w
覓	suchen		nachsehen	w
隋	Sui Dynastie			
總	summieren			
瘴	Sumpffieber			
湯	Suppe		wässrig	d
羹	Suppe		dickflüssig	d
符	Symbol			
制	System			
景	Szenerie			
播	säen		Rundfunk	w
稼	säen		Getreide	w
鋸	sägen			
轎	Sänfte			
酸	Säure			
嘆	säuseln			
嗜	süchtig sein			
南	Süden			
孽	Sünde			
甘	süß		benötigen	w
甜	süß		Dessert	w
糖	Süßigkeiten			
表	Tabelle			
諱	tabuisieren			
討	tadeln			
旦	Tagesanbruch		Silvester	w
曉	Tagesanbruch		Hahn kräht	f
晌	Tageszeit			
颱	Taifun			
婉	taktvoll			
谷	Tal		Schlucht	w
峪	Tal		in Namen	d
才	Talent			
曇	Tan			
唐	Tang		Dynastie	d
棠	Tang		Zierquitte	w
嬸	Tantchen			
姑	Tante		väterlich	d
姨	Tante		mütterlich	d
舞	tanzen			
笨	tapsig		Ab	p
拙	tapsig		aB	p
芋	Taro			
兜	Tasche			
帕	Taschentuch			
杯	Tasse			
鍵	Taste			
確	tatsächlich			
聾	taub			
鴿	Taube			
痺	Taubheitsgefühl			
潛	tauchen			
換	tauschen			
千	tausend			
毫	tausendstel			
班	Team			
茶	Tee		Teehaus	w
茗	Tee		Teeset	w
沼	Teich			
分	teilen			
盤	Teller			
寺	Tempel		Kloster	a
殿	Tempel		Palast	w
暫	temporär			
屆	Termin		ZEW	d
考	testen			
貴	teuer			
魅	Teufel			
篇	Text			
噻	Thiophen			
票	Ticket			
潮	Tide			
深	tief			
玄	tiefgründig			
隻	Tier			
虎	Tiger			
寅	Tigerjahr			
魷	Tintenfisch			
桌	Tisch			
几	Tischchen			
題	Titel			
廁	Toilette			
恕	Toleranz			
容	tolerieren			
柿	Tomate			
音	Ton			
噸	Tonne		Gewicht	d
缽	Tonschale			
鍋	Topf			
門	Tor			
提	tragen		aufheben	a
戴	tragen		Armbanduhr	f
挎	tragen		auf dem Arm	d
佩	tragen		einen Gürtel	d
練	trainieren			
調	transferieren			
運	transportieren			
徑	Trasse			
哀	Trauer			
悼	trauern			
夢	Traum			
悲	traurig		jammervoll	w
淒	traurig		kalt	a
蕭	traurig		trostlos	a
會	treffen			
隔	trennen			
階	Treppe			
踹	treten		stampfen	a
踢	treten		Fußball spielen	w
忠	treu			
貢	Tribut			
訣	Trick			
卦	Trigramm			
喝	trinken			
捷	Triumph			
乾	trocken		Keks	w
燥	trocken		eintönig	w
鼓	Trommel			
掉	tropfen		übersehen	w
滴	tropfen		Tropfen	a
寨	Trutzburg			
惰	träge			
梁	Träger			
淚	Träne			
瀝	träufeln			
慰	trösten			
布	Tuch		Wasserfall	w
袱	Tuch		Belastung	w
德	Tugend			
賢	tugendhaft			
頹	Tui			
瘤	Tumor			
做	tun		Geschäfte machen	w
作	tun		Arbeit	w
隧	Tunnel			
紊	turbulent			
塔	Turm			
墨	Tusche			
硯	Tuschstein			
傅	Tutor			
殺	töten			
潭	Tümpel			
戶	Tür			
扉	Türblatt			
青	türkis			
岸	Ufer		Küste	a
畔	Ufer		Feldrand	a
鐘	Uhr			
榆	Ulme			
抱	umarmen		adoptieren	a
擁	umarmen		Gedränge	w
翻	umblättern			
復	umdrehen			
梅	Ume-Pflaume			
周	Umfang			
捫	umfassen			
徜	umherstreifen		Ab	p
徉	umherstreifen		aB	p
披	umhängen			
廓	Umriss			
扳	umschalten			
況	Umstände			
化	umwandeln			
搬	umziehen		umstellen	a
徙	umziehen		Wohnung	d
酷	unbarmherzig			
謾	unbedeutend			
必	unbedingt			
橫	unbändig			
和	und			
坷	uneben			
徊	unentschlossen		schwanken	w
幼	unerfahren			
竟	unerwartet			
匈	Ungarn			
概	ungefähr			
龐	ungeheuer			
屈	Ungerechtigkeit		beugen	a
冤	Ungerechtigkeit		vergebens	w
彆	ungeschickt			
勃	ungestüm			
異	ungewöhnlich			
怠	unhöflich			
宙	Universeum			
惚	unklar			
簡	unkompliziert			
邪	unrecht			
仙	unsterblich			
腹	Unterleib			
教	unterrichten			
辨	unterscheiden			
簽	unterschreiben			
助	unterstützen		Hilfskraft	w
援	unterstützen		absichern	w
覈	untersuchen		Variante 核	g
檢	untersuchen		Selbstkritik	w
診	Untersuchung		Arzt	d
剋	unterwerfen			
軒	untrennbares Morphem			
禿	unverblümt			
濃	unverdünnt			
純	unvermischt			
忽	unvermittelt			
胡	unüberlegt			
鈾	Uran			
尿	Urin			
券	Urkunde			
因	Ursache			
源	Ursprung			
原	ursprünglich			
茫	vage		unendlich weit	w
恍	vage		geistesabwesend	w
傢	Variante von 家			
父	Vater		Radikal	g
爸	Vater		komplett	g
素	vegetarisch			
閥	Ventil			
約	Verabredung			
厭	verabscheuen			
司	Verantwortung übernehmen			
盡	verausgaben			
藏	verbergen		Vorkommen	w
昧	verbergen		unwissend	w
防	verbeugen			
歪	verbiegen			
禁	verbieten		ertragen	a
締	verbieten		unterzeichnen	w
連	verbinden			
訝	verblüfft			
焦	verbrannt			
耗	verbrauchen			
辜	Verbrechen			
罪	Verbrecher			
燃	verbrennen			
聯	Verbund			
嫌	Verdacht			
蒸	verdampfen			
糟	verderben			
講	verdeutlichen			
績	Verdienst			
愣	verdutzt			
淡	verdünnt			
崇	verehren			
社	Vereinigung			
衰	verfallen		Rezession	w
萎	verfallen		Schwund	w
著	verfassen			
爛	verfault			
追	verfolgen			
誘	verführen			
昔	vergangen			
諒	vergeben		Freispruch	w
饒	vergeben		reichhaltig	a
枉	vergebens			
忘	vergessen			
比	vergleichen			
瞞	verheimlichen			
禎	verheißungsvoll			
杜	verhindern			
譏	verhöhnen			
冶	verhütten			
賣	verkaufen		Verrat	w
售	verkaufen		Schaffner	w
攤	Verkaufsstand			
緒	verketten			
求	verlangen nach			
離	verlassen		Scheidung	w
撂	verlassen		aufhören	a
尷	verlegen		Ab	p
尬	verlegen		aB	p
誣	verleumden		etwas anhängen	w
讒	verleumden		übel nachreden	a
誹	Verleumdung		Ab	p
謗	Verleumdung		aB	p
輸	verlieren		Turnier	d
失	verlieren		Gegenstand	d
丟	verlieren		Gesicht verlieren	w
迷	verloren sein			
增	vermehren			
避	vermeiden		kugelsicher	f
免	vermeiden		kostenlos	w
拌	vermengen			
淆	vermischen		Verseuchung	w
攙	vermischen		stützen	w
雜	vermischt			
財	Vermögen			
曠	vernachlässigen			
滅	vernichten			
叛	Verrat			
腐	verrottet			
奸	Verräter			
狂	verrückt			
聚	versammeln			
移	verschieben		Einwanderung	w
挪	verschieben		Norwegen	n
朧	verschleiert vom Mondlicht			
拖	verschleppen			
抹	verschmieren			
捆	verschnüren			
癟	verschrumpelt			
侈	verschwenderisch			
亡	verschwinden			
寄	versenden			
沉	versenken			
供	versorgen			
閡	versperren			
嘲	verspotten		auslachen	a
諷	verspotten		Karikatur	f
許	versprechen		vielleicht	w
諾	Versprechen		Verpflichtung	w
崴	verstauchen			
懂	verstehen			
鞏	verstärken			
坎	Vertiefung			
契	Vertrag			
遣	vertreiben			
掩	vertuschen			
親	verwandt			
戚	Verwandtschaft			
混	verwechseln			
繚	verworren			
摧	verwüsten			
惱	verärgert			
經	via			
多	viel			
諸	viele			
四	vier		normal	d
肆	vier		finanz.	d
墅	Villa			
紫	violett			
副	Vize			
鳥	Vogel			
鳴	Vogelgesang			
啁	Vogelgezwitscher			
雛	Vogeljunges			
民	Volk			
彌	voll			
彬	vollendet			
整	vollständig			
幸	vom Glück begünstigt			
從	von			
前	vor			
先	voraus			
備	vorbereiten		Ausrüstung	w
籌	vorbereiten		Beschaffung	w
隱	vorborgen			
襟	Vorderteil eines Kleidungsstücks			
蔔	Vorhersage			
頃	vorhin			
念	vorlesen		lernen	a
誦	vorlesen		rezitieren	a
濤	Vorname			
郊	Vorort			
墊	vorschießen		Geld	d
吧	Vorschlag			
嚀	vorschreiben			
程	Vorschrift			
謹	vorsichtig		zurückhaltend	w
惕	vorsichtig		aufpassen	w
齜	vorstehende Zähne			
益	Vorteil			
兆	Vorzeichen			
俱	völlig			
秤	Waage			
哨	Wache			
滋	wachsen			
轍	Wagenspur			
廂	Waggon			
哇	Wah!			
實	wahr			
卜	Wahrsagerei			
孤	Waisenkind			
林	Wald			
鯨	Walfisch			
壘	Wall			
腮	Wange			
盆	Wanne			
貨	Ware			
溫	warm			
善	warmherzig			
誡	Warnung			
等	warten			
候	warten auf			
怎	Warum?			
何	Was?		beliebig	w
啥	Was?		Wer?	a
咋	Was?		abnagen	a
洗	waschen		Waschmaschine	w
淘	waschen		frech	w
水	Wasser			
瀑	Wasserfall			
萍	Wasserlinse			
汪	Wassermassen			
氫	Wasserstoff			
織	weben			
鬧	Wecker			
道	Weg		wissen	w
路	Weg		Stromkreis	w
消	weggehen			
搶	wegschnappen			
扔	wegwerfen			
颳	wehen		windig	w
靡	wehen		extravagant	w
吟	wehklagen			
魏	Wei			
雌	weiblich			
軟	weich			
柳	Weide			
牧	weiden			
哭	weinen		wehklagen	w
嗚	weinen		'schluchz'	d
葡	Weintraube		Ab	p
萄	Weintraube		aB	p
哲	weise			
寬	weit		geräumig	w
疏	weit		Unachtsamkeit	w
野	weite Landschaft			
仍	weiterhin sein			
綽	weitläufig			
廣	weitreichend			
白	weiß			
萊	Weißer Gänsefuß			
哪	welches			
蔫	welken			
波	Welle		Radiowelle	w
浪	Welle		Brandung	w
磯	Wellenbrecher			
宇	Weltraum			
轉	wenden			
少	wenig			
誰	wer			
投	werfen			
具	Werkzeug		Möbel	w
械	Werkzeug		Mechanik	w
值	Wert			
尚	wertschätzen			
珍	wertvoll			
西	Westen			
爭	wetteifern			
賽	Wettkampf			
重	wichtig			
駁	widerlegen			
攘	widersetzen			
禦	widerstehen			
逆	widrig			
如	wie			
幾	wie viele			
豈	wie?			
又	wieder		Vergangenheit	d
再	wieder		Zukunft	d
認	wiedererkennen			
恢	wiederherstellen			
屢	wiederholt			
磅	wiegen			
嘶	wiehern			
雁	Wildgans			
狸	Wildkatze			
風	Wind			
轆	winden			
招	winken			
冬	Winter			
咱	wir		ich und du	d
飆	Wirbelsturm			
知	wissen			
科	Wissenschaft			
週	Woche			
愜	Wohlbehaben			
住	wohnen		im Krankenhaus	w
居	wohnen		Nachbar	w
舍	Wohnheim			
寓	Wohnort			
宅	Wohnung			
狼	Wolf			
云	Wolke		Radikal	g
雲	Wolke		komplett	g
晴	wolkenlos			
要	wollen			
禧	Wonne			
言	Wort		Radikal	g
詞	Wort		komplett	g
吳	Wu		Wu	n
梧	Wu		Phönixbaum	n
傷	Wunde			
妙	wunderbar			
願	Wunsch			
本	Wurzel		Radikal	g
根	Wurzel		komplett	g
選	wählen		auswählen	w
撥	wählen		Telefon	d
拱	wölben			
嗆	würgen			
漠	Wüste			
憤	wütend		Ab	p
怒	wütend		aB	p
羲	Xi			
釁	Xin			
陽	Yang			
堯	Yao			
咦	Yi		Überraschung	d
羿	Yi		Name	d
攸	You			
于	Yu		Nachname	d
禹	Yu		der Große	d
袁	Yuan			
之	Z			
怯	zaghaft			
繳	zahlen			
牙	Zahn		Ab	p
齒	Zahn		aB	p
吵	zanken			
嬌	zart		fragil	a
嫩	zart		Fleisch	f
艷	zauberhaft			
囗	Zaun			
十	zehn		normal	d
拾	zehn		finanz.	d
丈	zehn Fuß			
萬	zehntausend			
什	zehnter			
圖	Zeichnung			
示	zeigen			
時	Zeit			
期	Zeitraum			
報	Zeitung			
幕	Zelt			
跡	zensieren			
央	Zentrum			
破	zerbrechen			
碎	zerbrochen			
禮	Zeremonie			
皺	zerknittern			
拆	zerlegen			
研	zermahlen			
扯	zerreißen			
砸	zerschlagen			
切	zerschneiden			
裂	zersplittern			
撒	zerstreuen			
殘	zerstören		Krüppel	w
燬	zerstören		abbrennen	w
踩	zertrampeln		drauftreten	a
跆	zertrampeln		Taekwondo	n
踏	zertreten			
蓬	zerzaust			
趙	Zhao			
浙	Zhejiang			
鑄	Zhu			
磚	Ziegelstein			
拉	ziehen		Geige spielen	a
牽	ziehen		zur Folge haben	w
挽	ziehen		retten	w
搐	ziehen		Krampf	w
旨	Ziel			
瞄	zielen			
碼	Ziffer			
蟬	Zikade			
屋	Zimmer			
鋅	Zink			
錫	Zinn			
喳	zirp zirp			
噪	zirpen			
檸	Zitrone		Ab	p
檬	Zitrone		aB	p
哆	zittern			
慄	zitternd			
寸	Zoll		chin.	d
吋	Zoll		engl.	d
遲	zu spät			
蔗	Zuckerrohr			
據	zufolge			
偶	zufällig			
隸	zugeneigt			
聆	zuhören			
添	Zunahme			
恤	Zuneigung			
舌	Zunge			
返	zurück			
還	zurückgeben			
攔	zurückhalten		behindern	a
遏	zurückhalten		sich …	d
歸	zurückkehren			
回	zurückkommen			
遺	zurücklassen			
退	zurücktreten			
卻	zurückweisen			
統	zusammen			
扎	zusammenbinden			
崩	zusammenfallen			
綜	Zusammenfassung			
召	zusammenrufen			
拼	zusammensetzen			
撞	zusammenstoßen			
肯	zustimmen			
帖	zuverlässig			
豫	zuvor			
廿	zwanzig			
二	zwei		normal	d
兩	zwei		+ ZEW	d
貳	zwei		finanz.	d
乎	Zweifel			
條	Zweig			
曖	zwielichtig			
脅	zwingen		Oberkörper	w
迫	zwingen		dringlich	a
逼	zwingen		Druck ausüben	a
挾	zwingen		unter dem Arm halten	a
眨	zwinkern		zwinkern	a
瞬	zwinkern		Augeblick	w
捻	zwirbeln			
介	zwischen			
啾	zwitschern			
柏	Zypresse			
漿	zähe Flüssigkeit			
稠	zähflüssig			
躊	zögern		Ab	p
躇	zögern		aB	p
畜	züchten			
勒	zügeln			
似	ähneln			
肖	ähnlich		Portrait	w
像	ähnlich		Abbild	w
彿	ähnlich		Anschein	w
穗	Ähre			
姐	ältere Schwester			
哥	älterer Bruder		Boss	w
兄	älterer Bruder		Blutsbrüder	f
變	ändern			
悻	Ärger			
袖	Ärmel			
蝕	ätzen			
郭	äußere Stadtmauer			
荒	öde			
公	öffentlich			
睜	öffnen		Augen	d
開	öffnen		fahren	a
油	Öl			
膩	ölig			
歹	übel			
習	üben			
臨	überblicken			
襲	überfallen			
滔	überfluten			
澇	überflutet			
冗	überflüssig		redundant	a
交	übergeben			
澆	übergießen			
越	überholen			
舊	überholt			
漫	überlaufen			
太	übermäßig			
宿	übernachten			
渡	überqueren		Wasser	d
濟	überqueren		Wirtschaft	w
詫	überrascht			
奉	überreichen			
渣	Überreste			
超	überschreiten		Extraklasse	w
跨	überschreiten		multinational	w
剩	Überschuss			
抄	übersetzen		kopieren	a
譯	übersetzen		Dolmetscher	w
踴	überspringen			
逾	übersteigen			
授	übertragen			
蟄	überwintern			
余	übrig			
欻	„chua“			
伽	„ga“			
噷	„hm“			
哼	„hng?“			
咯	„lo“			
呣	„m“			
唔	„ng“			
嗯	„n“			
喔	„Oh!“			
喲	„yo“			
